DISTRICTCODE,CHILDREN,FEMALE,ELDERLY,FHEAD,FAMILYSIZE,NOELECTRIC,LOWEDU,GROWTH,POVERTY,ILLITERATE,NOTRAINING,DPRONE,RENTED,NOSEWER,TAPWATER,POPULATION,PROVINCE,Sustainability_Index
1708,0.09224574098999999,0.4887701806,0.03581060499,0.09704469592000001,3.652663573,0.01156069364,0.3625326664,0.00940640651,0.1595,0.05562239628000001,0.9981546310999999,0.9269993757999999,0.05750495264,0.13954245710000002,0.22594914379999997,134938,Bengkulu,0.73230443063
1217,0.09635010829,0.5034484963,0.06327171594,0.2401475138,3.910585367,0.0114698253,0.2368113967,0.0010742823999999999,0.1472,0.06344686082,0.9986248711000001,0.9171172297,0.041253867550000003,0.16901584520000001,0.11988623929999999,125099,Sumatera Utara,0.732484544172
1108,0.1157270467,0.4893868967,0.03948958835,0.2138505494,4.275582446,0.00818260121,0.2368550412,0.02030971805,0.15410000000000001,0.06127999821999999,0.9788029663000001,0.7729354425,0.05947354047,0.150459024,0.1257536606,409109,Aceh,0.732563955965
3604,0.09806616959999999,0.49297285770000004,0.0349174439,0.1550137375,4.368131997,0.0,0.3689863644,0.00653226894,0.0463,0.06510047255,0.9948154961,0.9953398047,0.01610711126,0.2628543477,0.05843551004,1493591,Banten,0.7326840764655
1213,0.1022269632,0.496580647,0.04020613535,0.1312796925,4.084376467,0.00317515896,0.2973288927,0.00669148609,0.1115,0.03455070841,0.9991047484000001,0.9622840454,0.04563793639,0.05468594574,0.08289233903,1028309,Sumatera Utara,0.7327114958475
1306,0.09839808013000001,0.508077818,0.07070374837,0.2223812732,4.320109885,0.01658807679,0.3429397552,0.0056616588,0.08460000000000001,0.07581784477,0.9531828899,0.6354307006,0.049806332099999996,0.2612832604,0.12382115190000001,411003,Sumatera Barat,0.7332529750265
1406,0.1135097964,0.4867471394,0.02590024219,0.10089252580000001,4.040017186,0.00272444974,0.2749899841,0.02404560407,0.0802,0.04615955099,0.9912309826000001,0.8722633439,0.11290354080000001,0.072734996,0.03169247896,832387,Riau,0.7335611755805
6213,0.1004086957,0.4797304348,0.02555652174,0.10095627929999999,4.058011927,0.138854582,0.41479818350000003,0.02184535786,0.0588,0.0598532667,0.9990472493999999,0.8720138325000001,0.05840008469,0.3597868662,0.2517731748,115604,Kalimantan Tengah,0.73374600103
1106,0.1131201243,0.4976882138,0.029605619120000003,0.1268291786,3.737517465,0.0,0.2240793087,0.020306066610000003,0.1684,0.047823723850000006,0.9765791602,0.8570299287,0.08956540922,0.163596588,0.126865946,204273,Aceh,0.7340677343174999
1402,0.09892298074,0.4868363001,0.02643828668,0.1276239179,4.058980694,0.034369493599999995,0.3363646054,0.01951666827,0.0694,0.06845828773,0.9910748487,0.9751302382999999,0.054776679689999996,0.1219164177,0.11439898870000001,425897,Riau,0.7344624650505001
1312,0.1208853762,0.4947145579,0.03338743443,0.18068159690000002,4.139532619,0.014732229800000001,0.3510292278,0.021934679579999998,0.0726,0.0701989094,0.9903700096999999,0.9314410906,0.05170399221,0.4222492697,0.1135540409,427295,Sumatera Barat,0.73480014164
1118,0.09960511275,0.5126844539,0.05952535592,0.2630834127,4.190175534,0.0028303170500000004,0.24304624789999998,0.02111716113,0.2182,0.06967366842,0.9584705402,0.40089808140000005,0.00721186556,0.35672880659999995,0.2404408763,154795,Aceh,0.7351541244020001
7326,0.1112850603,0.49718465510000004,0.07106772615,0.2022625357,4.648104362,0.00650224215,0.2522186105,0.00589784081,0.1441,0.1490928111,0.9987770077,0.9233387689,0.03636363636,0.061638809620000005,0.20150835709999998,228414,Sulawesi Selatan,0.73557450975
1207,0.1150248238,0.4956059913,0.03057969859,0.1422594509,4.17996667,0.02512060346,0.2310510031,0.01659100552,0.0889,0.0461040162,0.9949478116,0.9923866328,0.09614068941,0.09029032541,0.04513639154,478593,Sumatera Utara,0.7357599047210001
1208,0.10731113490000001,0.49786443069999997,0.03957810132,0.14590512049999999,4.018058147,0.01062870142,0.28079128529999997,0.00808816246,0.1167,0.04636493997,1.0,0.9567456115,0.08922618347,0.04053698194,0.1125678651,718718,Sumatera Utara,0.7363043989455
8207,0.1013141761,0.4858993303,0.03442638413,0.1330016337,4.724045745,0.07997920689,0.36916949979999997,0.02885043886,0.0707,0.08719760709,0.9734145255,0.8470221298,0.01804544779,0.3627654834,0.21053022429999999,64001,Maluku Utara,0.7364451374485
1204,0.12421046240000001,0.4981095286,0.03646717981,0.18602612319999998,4.600515857,0.04101443383,0.2583098667,0.01913279457,0.1466,0.053389255919999996,0.9845369994000001,0.6209468388,0.1511231958,0.3724715389,0.17696686320000002,363705,Sumatera Utara,0.736455617481
3318,0.07158376674,0.5156376634000001,0.08340810056,0.1846085533,3.47678744,0.0,0.368975405,0.00619044775,0.11380000000000001,0.08474678917,0.9965873738000001,0.8953870901000001,0.00781106004,0.08480180517000001,0.19377963709999999,1246691,Jawa Tengah,0.7365575982944998
3309,0.07732197093,0.5076638706,0.09833468274,0.1720533911,3.467029542,0.00164932442,0.3181577038,0.00577114631,0.11960000000000001,0.10329360489999999,0.988119877,0.9748825346,0.021865125870000002,0.07490355193,0.1814933689,974579,Jawa Tengah,0.7368711125909999
3204,0.09820134018999999,0.4930323313,0.042817729230000004,0.1208851774,3.669924502,0.0,0.3478638351,0.01640909671,0.0736,0.034843371059999996,0.9873579189,0.8773102504000001,0.09975828204000001,0.106921154,0.0827775701,3657601,Jawa Barat,0.7370694330959999
1707,0.08726716906,0.49041127539999996,0.041491895349999995,0.11241024969999999,3.706211712,0.02760028984,0.40110313499999994,0.01724155128,0.1183,0.059907699499999995,0.9673934523,0.9105131414000001,0.03744812595,0.3943086753,0.2389500033,113042,Bengkulu,0.7376283175170002
7325,0.1036212069,0.4859974646,0.03429826675,0.09307057319,4.16144925,0.05114230903,0.32164981449999996,0.02177456513,0.0766,0.09118712744,0.9965701663000001,0.9460963841000001,0.05519707011,0.1805022672,0.1642250901,287874,Sulawesi Selatan,0.7377110149230001
1509,0.09851939880999999,0.4889059769,0.03558196435,0.11049886199999999,3.89446689,0.0197867776,0.3206435679,0.021844095120000004,0.0582,0.05102794114,0.9893497697,0.8593908242,0.06957497087,0.211175119,0.07483474719,359590,Jambi,0.737798867562
1216,0.1300653734,0.4958582654,0.03379399928,0.18616694460000002,4.121916967,0.02852628807,0.2787336188,0.01804368471,0.10529999999999999,0.06706973783999999,0.9981567629,0.9841130519,0.05670148337,0.1988062846,0.1356095848,47183,Sumatera Utara,0.7379561558500001
1308,0.09871713147,0.507811421,0.07188844622,0.1677876178,3.819349341,0.03576899277,0.3472920627,0.00060310708,0.07150000000000001,0.060218133810000005,0.9948365237,0.9094109174,0.03231991235,0.2925834627,0.1386023109,376072,Sumatera Barat,0.7379901341495
3320,0.08632394061,0.5012938786,0.05935350373000001,0.18236500670000003,3.665634079,0.0,0.37594435060000003,0.01458952043,0.0812,0.06152641471,0.9851728431,0.9736660070000001,0.015374528569999999,0.08825015489,0.1408008469,1223198,Jawa Tengah,0.7381795545835
1903,0.08311243323999999,0.4786414153,0.03472549482,0.1151076431,3.830252891,0.0026887280200000004,0.3947483614,0.02050298695,0.0298,0.05629052206,0.9774936542,0.9411112156,0.02914355551,0.1239071167,0.07765347372,204778,Bangka Belitung,0.738397116621
3214,0.09465438356,0.4911809979,0.04922100232,0.1421388097,3.616309019,0.0,0.3616732298,0.01133741015,0.0906,0.04274618243,0.9951139063,0.9875752520000001,0.07346055373,0.0819141493,0.1318514874,943337,Jawa Barat,0.7385273856455
7316,0.09914056494000001,0.497890836,0.06922296032,0.22212639339999998,4.375342289,0.0,0.25908706930000003,0.00879943716,0.1316,0.1142467972,0.9940705923,0.9591841135,0.02434291382,0.1304900925,0.1701847819,203320,Sulawesi Selatan,0.738556876405
6207,0.08861068938000001,0.46747381689999995,0.031741334499999996,0.07496713954999999,3.522730363,0.049313330009999996,0.37679383450000004,0.02706755051,0.0352,0.03870967742,0.9980510357,0.9511852423,0.04786293795,0.09187327199,0.1072383629,78341,Kalimantan Tengah,0.73869947979
6210,0.08224211544999999,0.4796041458,0.04333126994,0.1051233621,3.718746311,0.00782080038,0.377394442,0.00552829681,0.0519,0.04148975727,0.9876637940999999,0.9757702750999999,0.024967536300000003,0.1518120647,0.09364301735,126181,Kalimantan Tengah,0.7387618135035001
3507,0.07502690861,0.4974494645,0.07738639204,0.1568529945,3.55361018,0.00160234495,0.42892498770000004,0.00610899612,0.1104,0.05963187668,0.9822802749999999,0.9655509648999999,0.03288951141,0.05704209885,0.23070590200000002,2576596,Jawa Timur,0.7394171817529999
1901,0.09351280486,0.47931666100000003,0.041279896850000004,0.1092116591,3.60741718,0.01400923514,0.34756025739999996,0.02976899262,0.051,0.035428184589999995,0.997965139,0.9891325007999999,0.06711687034,0.06587582876,0.07487617536,324305,Bangka Belitung,0.7394251217455
7305,0.09434091415,0.5190786659,0.06180330955,0.14358031029999999,4.166452772,0.0014402235899999998,0.35919574779999996,0.00966024118,0.0924,0.1661930315,0.9888347023,0.9581051791,0.01303331052,0.1708162218,0.2335728953,292983,Sulawesi Selatan,0.739898217447
7408,0.1030748311,0.48418876349999995,0.032198309950000004,0.07902073532000001,4.185920892,0.13477957829999998,0.3911712515,0.01458235432,0.1624,0.09840579822000001,0.9856246733,0.8800023233000001,0.03929255968,0.262937794,0.44639019570000005,144681,Sulawesi Tenggara,0.740165566022
6209,0.07992055924,0.47641982130000005,0.03345257545,0.1050237847,3.820652048,0.031024480799999997,0.33854495970000004,0.014890883550000001,0.057800000000000004,0.04291975814,0.9948253858,0.9902540898,0.05248868778,0.1844529528,0.1049309665,165306,Kalimantan Tengah,0.740221589464
1408,0.1105366302,0.4867592217,0.028322846710000002,0.1084039068,4.205863261,0.022960916629999998,0.2726166761,0.014210310100000002,0.06849999999999999,0.05142395965,0.9949504099,0.9875609498,0.1661835968,0.05131108193,0.07204534819,559081,Riau,0.7406607909494999
5272,0.09490863828,0.5085138009,0.04436361,0.1622902734,3.883515194,0.00213539833,0.1717397196,0.02189817788,0.09269999999999999,0.09727016003,0.9578552153,0.7139504869,0.06098791505,0.12028628420000001,0.0467675701,166407,Nusa Tenggara Barat,0.7407649524095
1672,0.09862577417000001,0.4960216879,0.03414626083,0.09622823985000001,3.989010023,0.01112185687,0.27506050470000004,0.01398569689,0.1142,0.048085093380000006,0.9885484438000001,0.9965711271000001,0.1373747143,0.06171971162,0.1288025321,182128,Sumatera Selatan,0.7408042953339999
1872,0.08137615922000001,0.5001539466,0.043412933980000006,0.12637375139999998,3.695055633,0.0024801474400000002,0.16828151770000002,0.01366569783,0.0989,0.042740600219999994,0.9790211381,0.9963139093,0.1425743475,0.00864638558,0.01426653621,162976,Lampung,0.7410339600660001
8203,0.1252016622,0.5125299437999999,0.031434857,0.1551922105,4.697331557,0.1555596381,0.2987754063,0.0046565774199999995,0.0859,0.05827651727,1.0,0.9349653240000001,0.03706425389,0.2886143389,0.2573829973,99196,Maluku Utara,0.7410368833045
1117,0.1037112748,0.49243999580000003,0.025016741269999997,0.1445091294,3.754035459,0.008388462559999999,0.19177845300000002,0.01915720117,0.2114,0.0488470492,0.9399841228,0.5810267266,0.05469700979,0.07827467584,0.21151098170000002,142526,Aceh,0.7411106784979999
7503,0.10264080939999999,0.494764757,0.032724351230000004,0.10093663619999999,4.108773248,0.01575373715,0.45576958329999995,0.02327756033,0.2127,0.06337028599,0.992351252,0.9432650760999999,0.03137328574,0.3825715896,0.43106733579999995,153991,Gorontalo,0.7413817393365
3314,0.07354833457,0.5101809366,0.09682857717999999,0.1890689314,3.38945908,0.0,0.3159697585,0.00342599874,0.1402,0.1431558109,0.9934425853000001,0.9322183301,0.00946245296,0.059445973189999994,0.2625840277,885122,Jawa Tengah,0.7415879701300001
7308,0.1017315641,0.5108490511,0.04974411523,0.16844362749999997,4.233676471,0.00488970588,0.3081314361,0.01058749046,0.1114,0.1422260032,0.9910661765000001,0.8456617647,0.05307598039,0.1452696078,0.22,346383,Sulawesi Selatan,0.742048442929
3328,0.08777722707,0.5031644200000001,0.06079344358,0.174040587,3.712200722,0.00138900766,0.4267357022,0.0030831123599999997,0.099,0.08208379568,0.993560291,0.9896653684000001,0.00576852809,0.09208913490000001,0.2441103225,1433515,Jawa Tengah,0.7425213382860001
2104,0.07920769894,0.4903931256,0.05469476467,0.1330484567,3.703078327,0.05136077,0.4640806534,0.004233333939999999,0.1384,0.08525471778,0.9990043145999999,0.9774311318,0.04036674411,0.155575838,0.38516428810000003,89330,Kepulauan Riau,0.7428403979429999
5205,0.1138611027,0.4953951727,0.0406664322,0.1398222518,3.873801942,0.01099440774,0.2706551696,0.01448012547,0.1343,0.1283435787,0.9967840565,0.9418120177999999,0.01023398761,0.2758265608,0.2295201432,245387,Nusa Tenggara Barat,0.7435653348469999
1304,0.11383525430000001,0.49837278490000003,0.04163576558,0.15875829149999998,4.022496754,0.02151405608,0.36511849339999997,0.016498188060000002,0.0735,0.06458854341,0.9949461271,0.9782227214,0.05792650827,0.3252377777,0.1725687011,230104,Sumatera Barat,0.7437048734825
3311,0.0735005766,0.5044742308,0.07558227737,0.1727834385,3.632716062,0.0,0.239893486,0.00740923656,0.0875,0.07412373038,0.9833050872,0.9655120975,0.07173135652,0.054186988,0.08917213287999999,878374,Jawa Tengah,0.744481844119
9101,0.1037801867,0.4747613452,0.02260453939,0.09082600251,4.326345253,0.04678395979,0.23877075749999999,0.01103067628,0.2596,0.036006305520000004,0.9973152062,0.9815491831,0.04661258997,0.2399748658,0.3674168856,76102,Papua Barat,0.745030025709
7204,0.08150657714,0.4820997694,0.05044182169,0.1125093824,3.898350288,0.0125045914,0.3302183883,0.02349769577,0.1716,0.03796491635,1.0,0.9732341058,0.042704057999999996,0.1552294105,0.2737435521,245993,Sulawesi Tengah,0.7455402964425
8103,0.10817196940000001,0.49530255230000003,0.04529864559,0.12932948489999999,4.578140418,0.01587477798,0.2464663008,0.00276955185,0.212,0.03227697048,0.9809922045,0.9235987764,0.01683688573,0.19411140710000002,0.2739416815,371479,Maluku,0.746201890012
6203,0.07522073774,0.489468587,0.03303278642,0.11546857199999999,3.760224889,0.07292920043,0.4145356749,0.0091611795,0.053200000000000004,0.04877346733000001,0.9963583316000001,0.9345032104000001,0.01907084216,0.1160648685,0.2331093672,353844,Kalimantan Tengah,0.7465796620195
7103,0.07153646213,0.49439132669999997,0.07191983009,0.1402140185,3.782240524,0.0648435461,0.37883403540000005,0.0034875936499999998,0.11800000000000001,0.0375909425,0.9598062813999999,0.7566917032,0.00959893281,0.2196734623,0.2889249775,130493,Sulawesi Utara,0.746952539595
7111,0.08616747845,0.47948765280000005,0.04772724045000001,0.08060093682,4.022677939,0.00217068434,0.44092205090000003,0.01743242314,0.062,0.03285006138,0.998114932,0.8611904490000001,0.02222095282,0.3318862104,0.18844967440000002,70610,Sulawesi Utara,0.74758998117
3321,0.08245593374,0.5045305458,0.04874796982,0.1946634324,3.65086424,0.0,0.35631792160000003,0.01028034909,0.1341,0.07639766248,0.9946095277000001,0.929404064,0.00931139924,0.09337709883,0.2648518743,1140675,Jawa Tengah,0.747833037248
1971,0.08734245066,0.4877771713,0.0377184053,0.1532725302,3.800489665,0.0,0.2426392839,0.00862977602,0.048,0.03718451624,0.9779463985,0.7526445632,0.18573617909999998,0.00338279819,0.02197884349,204392,Bangka Belitung,0.7480221986769999
6402,0.09298777373,0.47181146339999996,0.03607260838,0.09433460627000001,3.548484556,0.06530671436,0.3221344032,0.0037349965600000003,0.0872,0.057801341209999996,0.984966404,0.9464156233,0.07205007976,0.13092763570000002,0.2242712815,146998,Kalimantan Timur,0.7486425517665001
2102,0.09858603744,0.485385632,0.035958530610000004,0.1447753732,3.711020641,0.005404375879999999,0.3013516115,0.01158513141,0.0601,0.06598959482,0.9652405781,0.9779301478,0.1647025212,0.03614027569,0.11501559410000001,156313,Kepulauan Riau,0.748791062696
1601,0.0947897225,0.4889608503,0.03742861294,0.1084937912,3.947021328,0.022783916720000002,0.31083517180000003,0.012489858389999999,0.1295,0.0438913273,0.9971878515,0.9956218708,0.09682613203000001,0.2303425307,0.22821412030000002,359092,Sumatera Selatan,0.7490270658510001
1473,0.1056512799,0.4867589807,0.025158443149999998,0.1217277304,4.130528166,0.00160388279,0.2036629511,0.01986222075,0.045700000000000005,0.047962608500000004,0.9929847560999999,0.9754257262999999,0.3087823043,0.0111434987,0.0048674356,297638,Riau,0.749198876622
6503,0.09737599870000001,0.4533398224,0.02660502089,0.08043780402999999,4.283703961,0.00886031967,0.3299444555,0.07189542484,0.0663,0.08042774981999999,0.9965253648,0.9782835301999999,0.09972202919,0.1216122307,0.16400277970000002,25084,Kalimantan Utara,0.749582661208
1114,0.11205714929999999,0.4957655566,0.032753122509999996,0.1466173025,4.136002083,0.0028201197500000003,0.2748373822,0.01504994278,0.1469,0.04536486821999999,0.9857258554,0.9639458537,0.06506522431,0.09840048593,0.2116102161,287007,Aceh,0.749657681707
7411,0.1113742663,0.4894885455,0.04259320480999999,0.08212183375,4.114185694,0.016567071,0.3162743223,0.01645051886,0.1564,0.07909101444,1.0,0.9962986086,0.02655636818,0.1357251159,0.296512665,185394,Sulawesi Tenggara,0.7497643182889999
3603,0.10140850609999999,0.48862823140000006,0.025650777050000004,0.1354922956,4.129502916,0.0,0.3142333115,0.03037967324,0.053899999999999997,0.05026976201,0.9940245495000001,0.9892400104,0.09190679318999999,0.09010417573,0.10554191689999999,3584770,Banten,0.7502629223535001
1174,0.10823380889999999,0.5025628077,0.02389092286,0.1872873769,4.432072516,0.0,0.1559606022,0.01918485295,0.1232,0.04397141433,0.9739256937999999,0.47320948970000004,0.1504476276,0.08341539838999999,0.0862354521,198980,Aceh,0.7502972879405
8201,0.1003558279,0.48465878490000003,0.038143337719999997,0.08528284171999999,4.430678351,0.0169783272,0.3338195564,0.0095509851,0.0874,0.055804732509999996,0.9690556294,0.8475862609000001,0.01036695094,0.313121039,0.1940380252,114502,Maluku Utara,0.7507482962635
6409,0.09898609539,0.4781253578,0.03560751587,0.1018534304,3.828977812,0.00343408266,0.3064460323,0.01027585881,0.07629999999999999,0.05871431395,0.9913782605999999,0.9803210015,0.08451253075000001,0.04612874157,0.14698360900000002,157711,Kalimantan Timur,0.7510458533305
7202,0.08335072724999999,0.49102748599999996,0.04648844311999999,0.14948340059999998,3.819289873,0.021765353749999997,0.3850125518,0.01510603986,0.092,0.06465066528999999,0.9970944563999999,0.9828919075,0.06906172969,0.2273561651,0.2522892956,365616,Sulawesi Tengah,0.7510553058065
8204,0.12195576709999999,0.4876144223,0.03115927231,0.09948431932,4.985547662,0.08686895514,0.3518720251,0.02346147634,0.040999999999999995,0.07143940543,0.9865657438,0.7499944669,0.01161941438,0.475112321,0.22333621050000002,227280,Maluku Utara,0.7514967364924999
9403,0.08665656405,0.46978784500000004,0.02887222843,0.1327510047,4.164203394,0.02926035405,0.25262922979999997,0.00905444499,0.1301,0.07862725407,0.9729648942,0.9757879704,0.051811750639999994,0.14055597990000002,0.2309940549,125975,Papua Tengah,0.7516282675895001
1215,0.1276189044,0.5030927503,0.06202682531,0.23690943579999998,4.107856544,0.01453526843,0.1907591778,0.00995531644,0.09849999999999999,0.05050038775,0.9969341391000001,0.9919934713,0.046142308879999996,0.16520358200000002,0.1013719176,186694,Sumatera Utara,0.7516283950014999
1307,0.09729817195000001,0.5069163811,0.07253902133000001,0.1906241175,4.125217153,0.02078680051,0.3098811293,0.00469676795,0.0759,0.04386614025,0.9725295885,0.8102487741000001,0.08768281516,0.1505737978,0.1613309029,484288,Sumatera Barat,0.7522767300454999
1302,0.1005043622,0.5045769448,0.05544259867,0.1325343128,4.411540692,0.01465300599,0.3014002346,0.00733203651,0.0779,0.07120761133,0.9835105355,0.6954571815,0.043514401700000004,0.2884013145,0.1728107481,457285,Sumatera Barat,0.7523703715325001
1205,0.10501597979999999,0.5062977292,0.058210260720000004,0.2163638885,4.122174456,0.0385522119,0.18898139449999998,0.00760973409,0.11349999999999999,0.04837727509,0.9986132298,0.9919567328,0.09123561226,0.2383441964,0.1509360699,297806,Sumatera Utara,0.7528229711615
6212,0.09614450973000001,0.4856946746,0.03654596287,0.1335619641,3.724583009,0.012470771629999999,0.2904760523,0.02715267569,0.0717,0.03399703649,0.9945128605,0.8916913484,0.01434138737,0.0719563523,0.1282307093,120254,Kalimantan Tengah,0.7529710242155
3572,0.07755537114,0.5041277972,0.06879900418,0.2200299571,3.609937503,0.0,0.2507573235,0.00625163161,0.0803,0.040917304550000005,0.9910645110999999,0.9924848923,0.08499044471,0.02512783431,0.1060379113,139995,Jawa Timur,0.7533663880525
1505,0.08243227421,0.4833030259,0.02963757709,0.07464393875,3.923837117,0.00415365719,0.300488918,0.02666583075,0.0437,0.043878518299999995,0.9844917630000001,0.8515184758,0.048793751700000006,0.07964145406,0.09605918258000001,421179,Jambi,0.753615989633
2101,0.08505875768999999,0.4903556939,0.040041794910000005,0.11361630699999999,3.957986538,0.021595058049999998,0.3523947172,0.008266846020000001,0.0741,0.054099770639999996,0.9904656434,0.9376200446,0.12557318609999998,0.04095793463,0.20968662940000002,229194,Kepulauan Riau,0.7544141410940001
3404,0.07496855726,0.4954325067,0.07205070493,0.18566810700000003,3.238658997,0.0,0.17493854630000003,0.01109416869,0.08130000000000001,0.044770927509999996,0.9477954701,0.2212230216,0.2098439252,0.019623635429999998,0.06072388685,1193512,DI Yogyakarta,0.7547983562984999
3272,0.08990446953999999,0.49364522829999996,0.05305700572,0.1783874249,3.534746606,0.0034237959299999996,0.2593290162,0.00928950365,0.0848,0.03191189122,0.9399687154999999,0.970006235,0.2220982509,0.05212264409,0.12404423590000001,323788,Jawa Barat,0.754997951881
6201,0.09638550107,0.4703556503,0.023556503200000002,0.07709913105,3.686133223,0.010902780400000001,0.3428252216,0.032017711659999996,0.0452,0.05998746564,0.9921404409,0.9952591139,0.1205719244,0.06374416821,0.1559965292,295349,Kalimantan Tengah,0.7550368466739998
5207,0.1161479364,0.49297123460000003,0.04203680543,0.1305724856,3.724083784,0.0022622628,0.3217421971,0.027393249480000003,0.15960000000000002,0.0868095704,0.9693663003,0.8372235382,0.07806137385999999,0.01426556304,0.3285870173,140890,Nusa Tenggara Barat,0.756102185775
1104,0.11189208989999999,0.5009882756999999,0.02735836322,0.17782834179999998,4.252137015,0.0201709612,0.167915821,0.021090573379999998,0.14859999999999998,0.06673470052,0.9987905623000001,0.9428079454,0.04046491606,0.43545907390000005,0.2030420433,208481,Aceh,0.756796638192
3313,0.0772191227,0.5054630043,0.08354912449,0.1530651034,3.673173905,0.0,0.3001569776,0.00878731511,0.12279999999999999,0.09703020387,0.9911092152000001,0.978763484,0.01509955145,0.03034693067,0.268092008,871596,Jawa Tengah,0.7572003243795
1303,0.1043857957,0.5056150466,0.05275671211,0.1778699009,4.202971541,0.04685715591,0.3773344283,0.0066497377,0.0906,0.055043505699999995,0.9761203234,0.8622264857999999,0.05405189347,0.3782262117,0.29309990410000003,368691,Sumatera Barat,0.757211859538
3322,0.07712075485,0.5087536699,0.07710903838,0.16862780019999998,3.800550676,0.00157335975,0.3262041411,0.01350601655,0.07780000000000001,0.07314866929,0.9897694507999999,0.9651189110999999,0.03674017671,0.0653983309,0.2043141228,1027489,Jawa Tengah,0.7573052310515
7104,0.08794403059,0.48945600040000004,0.07123278587,0.1067188462,3.978453962,0.02453610061,0.3094802526,0.00981578474,0.0977,0.03160407654,0.9897986105,0.9649547092999999,0.020578665030000002,0.1048280714,0.21585612520000003,90678,Sulawesi Utara,0.7577913555470001
3571,0.07548820409,0.5014956541,0.05866209504,0.20108563140000002,3.637866208,0.0,0.23221348200000003,0.00739598094,0.0849,0.03913571014,0.9905424307,0.9976388158,0.1070745698,0.06108280827,0.1247706187,284003,Jawa Timur,0.758781744919
6172,0.1025429265,0.4893756999,0.05271556551,0.16517541789999998,4.205321403,0.00739737854,0.3471254381,0.01848474774,0.0542,0.0949449681,0.9955654972000001,0.8655913977999999,0.053724197470000006,0.06639981163,0.2141707872,215296,Kalimantan Barat,0.7587841208020001
7206,0.1007709538,0.4898899134,0.042853918149999996,0.1284240361,3.981196965,0.06593159705,0.3826495087,0.01146150905,0.133,0.07214578808,0.9932599416,0.8988645594000001,0.04370668648,0.3765273145,0.4063218291,230996,Sulawesi Tengah,0.759958751893
3279,0.08173543789,0.5057414509,0.07124556293,0.17566302069999998,3.413826041,0.0,0.3318621531,0.00304966179,0.0706,0.035322304080000005,0.9830124363,0.9927517231,0.0849752772,0.07188342823,0.1811320048,182388,Jawa Barat,0.759968732383
6304,0.09718645778000001,0.498139157,0.04037832773,0.11685109799999999,3.500235078,0.01386388395,0.4390108513,0.01300992775,0.0513,0.06451648020999999,0.9965139614,0.9901496474,0.026959463330000003,0.15465856320000002,0.2695258299,306195,Kalimantan Selatan,0.7602132894635
3576,0.08042910213000001,0.5082404609000001,0.05588087143,0.1640667487,3.63671752,0.0,0.20259169579999997,0.005524861880000001,0.057300000000000004,0.04675744841,0.9853736726,0.8640123651,0.1294329794,0.02690557289,0.07550734179,127279,Jawa Timur,0.7605090967265
7211,0.1053933834,0.4958993606,0.0422852377,0.14359086440000002,3.930717954,0.015189596770000001,0.3808378665,0.03013548348,0.1617,0.07170825694,1.0,0.9466724947999999,0.03518741121,0.3307835209,0.4000109278,72298,Sulawesi Tengah,0.7605723476899999
1309,0.11504640399999999,0.5032693762,0.046164028860000005,0.1871445,4.273396948,0.0349050446,0.3726251591,0.010085500320000001,0.0741,0.06181860023999999,0.9961613776,0.9558946943,0.0517670096,0.4804028222,0.276582849,275728,Sumatera Barat,0.7609389969789999
1206,0.1155632953,0.504064279,0.06370034002,0.207458504,3.911597327,0.044125889200000004,0.16888874399999998,0.00496716238,0.10189999999999999,0.0432677629,0.9979521449000001,0.9904505281,0.1274412589,0.1562190127,0.1654666954,181790,Sumatera Utara,0.761874685205
6307,0.08665035755,0.4985698156,0.053695897629999996,0.2011727502,3.401743762,0.00133150678,0.4027604972,0.01165015519,0.060899999999999996,0.04365885519,1.0,0.9042083296,0.021291305519999998,0.1773080518,0.2390694816,266501,Kalimantan Selatan,0.7623146921055
1674,0.09162474525,0.49879452809999997,0.03667920239,0.09819787986,3.979204947,0.0012897526500000001,0.23443865079999998,0.014454950710000001,0.13119999999999998,0.0358722695,1.0,0.9928975265,0.1664664311,0.1213957597,0.21388692580000002,226002,Sumatera Selatan,0.762612796585
1377,0.0933713306,0.5065800144,0.06123583791,0.19596753079999998,4.520659859,0.0115737104,0.1961803714,0.01026931681,0.052000000000000005,0.042229945569999996,0.7569520817000001,0.4727939251,0.1711442786,0.03592563498,0.08316313170999999,86618,Sumatera Barat,0.7629563367165
7303,0.08841525926999999,0.5175848486,0.04897210381,0.1667052558,3.900945084,0.00812477636,0.39256935810000004,0.0058125733,0.0966,0.16982550429999999,0.9915805426,0.9616072744,0.021343324419999997,0.1776715991,0.39123113519999997,185581,Sulawesi Selatan,0.7632820424079999
1305,0.09063822662,0.5119353516,0.07393624086,0.1852694868,3.718767447,0.01496671677,0.33472329539999995,0.0028476454699999996,0.0556,0.054392136439999995,0.9898325102,0.8529310715,0.03529095985,0.1766695297,0.2115310286,346578,Sumatera Barat,0.7642655475900001
3319,0.07613194901,0.5077167364999999,0.05165537015,0.1670885497,3.885903921,0.0,0.2756357914,0.01198763306,0.0759,0.0652796177,0.9668505252999999,0.8952509555,0.019188428349999998,0.03008262193,0.1926441306,851478,Jawa Tengah,0.764621514755
5107,0.07843441607,0.4997853604,0.08749778691,0.1035278541,3.790985905,0.0067670071600000005,0.38930096200000003,0.00543921277,0.0655,0.1764623834,0.9816941423,0.9215633993,0.0,0.27798056320000003,0.35391631349999997,412822,Bali,0.764915359458
